user,click,like,age,gender,friend_cnt,sns_like_cnt,sns_comment_cnt,pre_click,treat
7438,0,0,27,1,498,40,73,0,1
7440,0,0,28,1,324,46,299,0,1
7441,0,0,30,2,323,56,227,0,0
7442,0,0,34,2,209,61,94,0,1
7446,0,0,25,2,199,173,721,0,0
7447,0,0,24,2,379,96,205,0,1
7448,0,0,31,2,381,227,250,0,0
7449,0,0,23,1,183,44,56,0,1
7450,0,0,36,1,576,137,144,0,1
7451,0,0,25,2,231,71,98,0,1
7453,0,0,42,1,229,31,25,0,0
7454,0,0,30,2,248,44,39,0,1
7455,0,0,32,2,205,119,350,0,1
7457,0,0,34,2,116,13,53,0,1
7459,0,0,27,1,1001,490,254,0,0
7460,0,0,26,1,575,14,116,0,0
7461,0,0,20,1,346,279,385,0,0
7463,0,0,32,2,1423,135,269,0,0
7464,0,0,23,1,111,79,149,0,0
7466,0,0,21,2,259,68,237,0,0
7468,0,0,25,2,210,62,156,0,1
7469,0,0,28,2,211,76,93,0,1
7470,0,0,26,1,293,47,61,0,1
7471,0,0,22,2,424,100,173,0,1
7472,0,0,31,2,702,170,351,0,0
7473,0,1,39,1,1176,38,46,0,0
7475,0,0,19,2,104,27,67,0,0
7476,0,0,22,1,377,104,131,0,1
7477,0,0,33,2,560,255,367,0,0
7478,0,1,27,2,374,139,192,0,0
7479,0,0,25,1,982,111,333,0,1
7480,0,0,18,2,289,64,90,0,0
7481,0,0,31,2,283,88,508,0,0
7482,0,0,25,2,380,49,307,0,1
7483,0,0,30,1,439,369,539,0,0
7484,0,0,21,1,93,16,63,0,0
7485,0,0,26,2,359,68,218,0,0
7486,0,0,23,1,364,156,106,0,0
7487,0,0,26,2,306,57,55,1,0
7488,0,0,27,2,1909,33,145,0,1
7489,0,0,26,2,302,91,85,0,1
7490,0,0,33,1,1181,99,92,0,1
7491,0,0,24,2,308,91,93,1,1
7492,0,0,31,1,161,34,102,0,1
7493,0,0,24,1,123,36,60,0,0
7496,0,0,25,1,211,29,58,0,1
7497,0,0,25,2,485,58,135,0,1
7498,0,0,38,2,235,1371,164,0,0
7499,0,0,38,1,727,296,252,1,1
7500,0,0,19,1,207,37,79,0,1
7501,0,0,29,2,392,22,54,0,0
7502,0,0,30,2,1295,100,792,1,0
7504,0,0,31,2,770,145,293,0,1
7505,0,0,20,1,222,21,38,0,0
7506,0,0,17,2,395,328,769,0,0
7507,0,0,44,1,108,57,53,0,1
7508,0,0,34,2,285,31,100,0,1
7509,0,0,23,2,287,197,304,0,0
7510,0,0,24,1,178,47,29,1,1
7512,0,0,20,1,203,111,160,0,0
7513,0,0,40,1,343,27,87,0,1
7515,0,0,21,2,387,120,188,0,1
7516,1,0,33,1,658,82,281,1,0
7517,0,0,30,1,145,87,75,0,1
7518,0,0,36,1,226,59,54,0,0
7519,0,0,25,2,147,95,63,0,1
7520,0,0,29,1,583,611,287,0,0
7521,0,0,33,2,1054,47,276,0,1
7522,0,0,33,1,424,45,26,0,1
7523,0,0,19,2,785,428,1449,0,1
7525,0,0,33,2,556,119,144,0,0
7528,0,0,16,1,736,522,178,0,1
7529,0,0,19,2,217,36,105,0,0
7530,0,0,23,1,635,466,545,0,0
7531,0,0,40,1,301,610,202,0,0
7532,0,0,26,2,185,91,99,0,1
7533,1,0,33,1,281,226,294,1,1
7534,0,0,19,1,372,78,197,0,1
7535,0,0,21,1,185,38,21,0,0
7536,0,0,33,1,1361,130,136,0,0
7539,0,0,27,1,637,152,75,0,1
7540,0,0,22,2,286,84,165,0,1
7541,0,0,21,2,79,27,47,0,0
7548,0,0,23,2,243,207,153,0,0
7549,0,0,22,1,186,67,46,0,1
7550,0,0,30,2,290,22,92,0,0
7551,0,0,21,2,185,73,71,0,0
7552,0,0,22,2,71,52,105,0,1
7553,0,0,20,2,232,133,394,0,1
7554,0,1,24,1,245,16,274,0,1
7556,0,0,16,1,259,70,78,0,1
7557,0,0,19,2,189,96,143,0,1
7558,0,0,32,2,297,42,80,0,0
7561,0,0,31,2,355,217,702,0,1
7564,0,1,28,2,554,51,144,1,1
7565,0,0,25,2,342,78,104,0,0
7567,0,0,23,2,135,47,172,0,1
7568,0,0,18,1,235,118,325,0,1
7570,0,0,28,1,352,104,77,0,1
7571,0,0,21,2,379,451,1002,0,1
7573,0,0,37,1,440,58,128,0,1
7575,0,0,34,2,1671,186,225,0,1
7576,0,0,22,1,453,66,118,0,1
7577,0,0,25,2,178,80,39,0,0
7578,0,0,29,2,116,50,10,0,1
7579,0,0,35,2,675,117,322,0,1
7580,0,0,13,2,3210,187,1073,0,0
7581,0,0,27,1,171,33,63,0,1
7582,0,0,25,1,500,114,136,1,1
7584,1,0,29,2,456,73,206,1,0
7585,0,0,30,1,85,53,29,0,0
7586,0,0,33,1,127,58,75,0,1
7589,0,0,28,2,263,36,25,0,0
7590,0,0,32,2,123,20,51,0,0
7592,0,0,22,2,195,59,77,0,1
7593,0,0,21,2,239,74,434,0,1
7594,0,0,26,1,113,21,65,0,0
7595,0,0,25,1,270,84,94,0,0
7597,1,0,25,1,76,41,63,1,0
7598,1,0,27,1,272,65,53,1,1
7599,0,0,20,2,992,39,51,0,0
7600,0,0,26,1,348,43,52,0,0
7601,0,0,33,1,187,9,87,0,0
7602,0,0,19,2,407,85,341,0,1
7604,0,0,24,1,107,148,74,0,0
7605,0,0,28,2,3021,160,229,0,0
7607,0,0,32,2,125,23,32,0,0
7609,0,0,29,1,280,84,89,0,1
7611,0,0,33,2,794,56,137,0,0
7613,0,0,34,2,364,117,204,1,1
7614,0,0,20,2,725,40,86,0,0
7615,0,0,44,2,93,81,81,0,1
7616,0,0,27,1,261,8,79,0,1
7617,1,0,30,1,401,52,91,1,0
7618,0,0,23,2,977,132,345,0,1
7619,0,0,31,2,408,536,1684,0,1
7620,0,0,21,2,195,77,75,0,1
7623,0,0,28,1,175,17,19,0,0
7624,0,0,27,2,213,96,290,0,1
7627,0,0,28,1,319,10,50,0,0
7628,0,0,28,1,1141,504,1152,0,1
7630,0,0,40,2,203,39,25,0,0
7632,0,0,30,2,243,29,295,0,0
7633,0,0,19,2,117,79,79,0,0
7634,0,0,21,1,103,6,14,0,0
7635,1,0,22,2,1061,126,804,1,1
7636,0,0,22,1,404,41,146,0,1
7639,0,0,18,2,226,72,360,0,1
7640,0,0,22,2,289,51,104,0,1
7642,0,0,26,1,398,58,221,0,1
7644,1,0,32,2,802,91,249,1,0
7645,0,0,29,2,202,34,28,0,1
7647,0,0,21,1,630,123,105,0,0
7648,0,0,36,1,148,151,197,0,0
7649,0,0,35,2,198,95,55,0,0
7650,0,0,31,2,2406,59,209,0,0
7651,0,0,30,2,229,36,582,0,0
7652,0,0,33,1,468,33,283,0,1
7653,0,0,28,1,179,49,47,0,1
7654,0,0,21,2,206,72,180,0,0
7655,0,0,16,1,184,22,52,0,0
7656,0,0,32,2,336,100,213,0,0
7658,0,0,27,1,306,89,133,0,0
7660,0,0,27,2,626,32,102,0,1
7661,0,0,23,1,1364,30,46,0,0
7663,0,0,35,1,280,23,69,0,1
7664,0,0,20,1,961,1578,819,0,1
7665,0,0,24,1,122,22,65,0,1
7667,0,0,29,1,1086,24,75,0,1
7668,0,0,35,1,326,31,26,1,0
7670,0,0,36,2,1130,118,252,0,0
7673,0,0,34,2,246,59,303,0,1
7674,0,0,24,2,467,117,453,0,1
7676,0,1,28,2,520,169,156,0,1
7677,0,0,29,2,243,22,74,0,1
7678,0,0,31,1,154,65,70,0,0
7680,0,0,32,2,243,71,55,0,1
7681,0,0,20,2,68,22,39,0,0
7682,0,0,28,2,968,412,468,0,0
7683,0,0,27,2,64,36,208,0,1
7685,0,0,26,2,532,86,519,0,0
7687,0,0,17,1,254,241,275,0,1
7688,0,0,37,2,175,96,156,0,1
7689,0,0,25,2,323,62,92,0,0
7691,0,0,31,1,161,33,11,0,1
7692,0,0,26,1,683,104,261,0,1
7693,0,0,26,1,1170,308,225,0,0
7694,0,0,24,2,181,98,87,0,0
7695,0,0,26,1,279,39,55,0,0
7696,0,0,31,1,208,46,20,0,0
7699,0,0,40,1,611,1442,339,0,1
7700,0,0,23,2,201,49,24,0,0
7701,0,0,27,2,201,48,358,0,0
7702,0,0,31,1,296,15,52,0,1
7704,0,0,31,2,603,187,644,0,1
7705,0,0,31,2,520,223,186,0,1
7707,0,0,33,1,236,46,38,0,0
7708,0,0,28,2,1236,929,330,0,0
7710,1,0,37,1,2245,186,184,1,1
7711,0,0,35,2,625,31,113,0,0
7714,0,0,28,1,191,18,111,0,0
7715,0,0,28,1,686,72,94,0,0
7716,0,0,19,2,181,171,104,0,0
7721,0,0,21,2,704,399,754,0,0
7722,0,0,35,1,616,388,512,0,0
7723,0,0,51,1,730,180,147,0,1
7725,0,0,31,1,692,58,108,0,1
7727,0,0,18,2,185,317,1230,0,1
7728,0,0,23,2,257,244,364,0,0
7730,0,0,36,1,323,169,245,0,0
7731,0,0,32,2,266,32,72,0,0
7732,0,0,24,2,261,38,184,0,0
7734,0,0,33,1,375,37,42,0,1
7735,0,0,21,1,165,51,52,1,1
7738,0,0,27,2,539,159,155,0,1
7739,0,0,47,1,220,48,49,0,1
7740,0,0,27,1,3622,50,47,0,1
7741,0,0,30,1,362,283,322,0,1
7742,0,0,20,1,547,66,295,1,0
7744,0,0,33,2,314,121,201,0,1
7745,0,0,30,2,475,780,1124,1,0
7746,0,0,34,2,233,65,167,0,1
7747,0,0,30,2,289,33,312,0,1
7750,0,0,34,1,535,22,35,0,1
7751,0,0,24,2,181,46,225,0,1
7752,0,0,32,1,584,44,127,0,1
7753,0,0,27,2,464,117,39,0,0
7754,0,0,38,2,345,76,147,0,1
7755,0,0,40,2,700,364,275,0,1
7758,0,0,37,2,621,80,74,0,0
7760,0,0,29,2,1239,125,329,0,1
7761,0,0,24,2,349,43,262,0,1
7762,0,0,29,2,164,39,52,0,0
7763,0,0,29,1,339,26,18,0,1
7764,0,0,23,2,225,64,273,0,0
7765,0,0,30,1,279,76,60,0,1
7768,0,0,21,1,385,64,64,0,1
7770,0,0,20,1,326,97,32,0,1
7771,0,0,26,2,321,85,205,0,0
7773,0,0,32,1,913,140,322,0,0
7774,0,0,16,1,173,170,52,0,1
7775,0,0,30,2,223,32,38,0,1
7776,0,0,31,1,374,173,188,0,1
7778,0,0,25,2,310,37,130,0,1
7780,0,0,28,1,570,116,450,0,0
7781,0,0,31,1,266,57,39,0,0
7782,0,0,33,2,172,58,83,0,1
7783,0,0,32,1,774,49,232,0,1
7784,0,0,29,2,286,69,28,0,0
7785,0,0,22,1,682,63,201,0,0
7788,0,0,23,1,839,733,833,0,0
7791,0,0,25,2,102,25,53,0,0
7792,0,0,22,1,185,34,74,0,0
7793,0,0,25,2,346,23,77,0,1
7794,0,0,31,1,3230,163,163,0,0
7796,0,0,28,2,226,112,238,0,0
7798,0,0,35,1,185,26,249,0,0
7799,0,0,23,1,291,172,217,0,1
7800,0,0,30,1,172,30,22,0,0
7801,0,0,23,2,1106,254,428,1,1
7802,0,0,40,1,242,63,53,0,1
7803,0,0,34,2,366,179,299,0,0
7804,0,0,31,2,126,86,61,0,0
7805,0,0,24,2,1192,175,279,1,0
7806,0,0,26,2,288,52,27,0,1
7807,0,0,33,2,167,104,145,0,1
7809,0,0,33,2,936,577,613,0,0
7810,0,0,23,1,266,156,68,0,0
7812,0,0,28,2,527,70,163,0,0
7815,0,0,23,2,627,148,305,0,1
7816,0,0,23,2,362,79,220,0,0
7817,0,0,22,1,483,45,80,0,0
7820,0,0,23,2,609,284,293,0,0
7822,0,0,31,2,212,87,123,0,1
7824,0,0,24,2,443,60,20,0,1
7825,0,0,35,1,673,202,465,0,1
7826,0,0,27,1,202,95,227,0,0
7827,0,0,19,2,377,295,539,0,0
7828,0,0,27,1,256,74,41,0,0
7829,0,0,32,2,389,89,167,0,0
7831,1,0,29,1,219,28,28,1,1
7832,0,1,23,2,542,139,513,0,0
7833,0,0,26,2,273,141,139,0,1
7835,0,0,21,2,229,33,201,0,0
7837,0,0,22,2,351,118,173,0,1
7838,0,0,25,1,293,18,60,1,1
7839,0,0,35,2,127,39,22,1,1
7841,0,0,27,2,183,146,95,0,1
7842,0,0,23,2,661,54,167,0,1
7846,0,0,25,2,147,72,57,0,0
7848,0,0,30,1,243,163,232,0,1
7849,0,0,24,1,486,422,294,1,0
7850,0,0,25,2,220,33,118,0,1
7851,0,0,31,2,117,39,54,0,1
7852,0,0,31,2,212,21,36,0,0
7853,0,0,24,2,229,67,92,0,1
7854,0,0,26,1,331,20,12,0,0
7855,0,0,23,1,1978,243,332,0,1
7856,0,0,23,1,168,52,144,0,1
7857,0,0,24,2,599,44,34,0,0
7859,0,0,35,1,109,15,54,0,0
7861,0,0,42,1,376,103,42,0,0
7862,0,0,17,1,324,93,471,0,0
7863,0,0,35,1,1011,46,46,0,1
7864,0,0,48,1,417,95,92,0,1
7867,0,0,30,2,180,70,105,0,0
7868,0,0,33,1,127,20,52,0,1
7869,0,0,19,1,81,52,54,0,0
7871,0,0,29,2,1245,35,109,0,1
7874,0,0,30,2,141,53,37,0,0
7875,0,0,26,2,155,85,442,0,0
7876,0,0,30,2,118,53,152,0,0
7877,0,0,20,2,336,24,114,0,1
7878,0,0,26,1,205,29,57,0,1
7879,0,0,31,2,393,162,449,0,0
7880,0,0,27,1,369,75,134,0,1
7881,0,0,23,1,516,58,436,0,1
7882,0,0,23,2,292,151,328,0,0
7883,0,0,43,1,357,39,77,0,0
7884,0,0,16,1,242,78,219,0,1
7886,0,0,41,1,130,22,54,0,0
7887,0,0,29,2,414,75,177,0,1
7889,0,0,20,1,169,9,89,0,1
7890,0,0,23,2,248,57,41,0,1
7891,0,0,26,1,324,148,181,0,1
7892,0,0,34,1,504,31,38,0,0
7893,0,0,20,2,271,76,98,0,0
7894,0,0,22,2,356,48,99,0,1
7895,0,0,27,1,523,185,441,0,1
7896,1,0,42,2,252,64,155,1,0
7897,0,0,30,1,141,10,16,0,1
7898,0,0,35,1,434,28,60,0,0
7901,0,0,36,2,459,4,47,0,0
7902,0,0,20,1,147,129,359,0,0
7903,0,0,30,1,656,191,130,0,0
7904,0,0,35,2,197,64,46,0,1
7906,0,0,33,2,219,59,113,0,0
7907,0,0,30,1,161,6,5,0,0
7908,0,0,21,1,190,72,58,0,0
7909,0,0,28,1,255,72,88,0,0
7911,0,0,24,2,405,46,103,0,1
7912,0,0,27,2,519,15,220,0,0
7913,0,0,32,2,371,53,82,0,0
7914,0,0,25,1,576,27,229,0,1
7915,0,0,26,2,137,35,80,0,0
7918,0,0,27,1,125,7,16,0,0
7919,0,0,23,1,479,43,139,0,0
7921,0,0,26,2,327,110,336,0,0
7922,0,0,22,2,122,35,42,0,0
7923,0,0,19,1,392,142,74,0,0
7925,0,0,30,2,381,84,207,0,0
7927,0,0,24,2,175,8,142,0,1
7928,0,0,28,2,285,56,134,0,0
7929,0,0,18,1,712,25,57,0,1
7930,0,0,19,2,80,45,85,0,1
7931,0,0,39,1,329,32,153,0,1
7932,0,0,29,2,466,21,121,0,0
7933,0,0,35,1,392,12,27,0,1
7935,0,0,30,2,152,41,69,0,0
7936,0,0,28,2,112,33,90,0,1
7938,0,0,26,1,707,118,225,0,0
7940,0,0,28,1,511,52,534,0,0
7941,0,0,34,2,142,74,63,0,0
7944,0,0,31,1,768,48,65,0,0
7945,0,0,27,2,355,122,450,0,1
7946,0,0,24,2,186,40,107,0,0
7947,0,0,21,1,285,27,348,0,0
7948,0,0,28,1,427,122,56,0,0
7949,0,0,26,2,453,155,664,0,0
7950,1,0,26,2,1633,136,86,1,1
7951,0,0,35,1,335,49,122,0,0
7952,0,0,31,1,127,23,37,0,0
7954,0,0,24,2,174,29,130,0,1
7955,0,0,29,1,2341,157,34,0,0
7957,0,0,22,1,229,62,78,0,1
7960,0,0,33,1,239,111,207,1,0
7961,0,0,24,2,264,65,147,0,1
7963,0,0,36,1,226,158,375,0,1
7964,0,0,26,1,763,112,110,0,1
7965,0,0,27,1,263,86,179,0,0
7971,0,0,27,1,314,21,181,0,0
7974,0,0,20,1,230,241,482,0,0
7976,0,0,23,1,819,74,344,0,0
7977,0,0,26,2,307,140,267,0,0
7978,0,0,32,2,197,52,38,0,0
7981,0,0,33,2,464,110,183,0,0
7982,0,0,26,2,141,119,331,0,1
7983,0,0,34,2,1355,48,104,0,1
7984,0,0,24,1,382,17,34,0,1
7986,0,0,33,1,364,8,88,0,0
7987,0,1,26,1,268,28,62,0,0
7989,0,0,30,2,149,56,55,0,1
7990,0,0,35,2,116,36,58,0,0
7991,0,0,20,2,101,53,43,0,1
7992,0,0,18,2,681,107,54,0,1
7993,0,0,32,2,481,65,286,0,0
7996,0,0,21,2,477,59,220,0,0
7997,0,0,26,2,180,141,340,0,1
7998,0,0,27,1,250,22,62,0,0
7999,0,0,25,1,264,51,43,0,0
8002,0,0,34,1,226,41,150,0,1
8003,0,0,27,2,254,36,89,0,1
8005,0,0,27,2,1041,425,264,0,0
8006,0,0,30,2,229,135,238,0,1
8008,0,0,20,2,291,64,197,0,0
8009,0,0,26,1,154,35,36,0,0
8011,0,0,22,2,91,38,91,0,0
8012,0,0,24,1,228,18,72,0,1
8014,0,0,32,2,365,204,287,0,1
8015,0,0,34,1,324,93,142,0,0
8016,0,0,23,2,121,37,52,0,1
8017,0,0,26,2,811,99,211,0,0
8018,0,0,29,2,323,162,111,0,1
8019,0,0,32,2,167,46,45,0,1
8020,0,0,32,2,176,69,91,0,1
8021,0,0,27,2,930,55,416,0,0
8023,0,0,25,2,313,186,322,0,1
8025,0,0,21,2,154,49,270,0,0
8029,0,0,23,2,207,73,111,0,0
8033,0,0,31,2,282,120,35,0,1
8034,0,0,29,1,276,26,141,0,0
8035,0,0,25,2,761,250,282,0,0
8037,0,0,35,2,320,32,106,0,1
8038,0,0,32,1,1286,40,10,0,0
8039,0,0,28,1,275,22,23,0,0
8040,0,0,21,2,402,191,238,0,1
8041,0,0,26,2,427,85,118,0,1
8042,0,0,26,1,321,20,41,0,0
8043,0,0,24,1,312,129,103,0,0
8046,0,0,25,1,307,38,109,0,0
8047,0,0,23,2,383,65,524,0,0
8048,0,0,28,1,280,61,63,0,0
8049,0,0,17,2,3850,75,99,0,1
8050,0,0,26,2,294,35,89,0,1
8051,0,0,27,2,759,395,761,0,1
8052,0,0,23,2,184,103,90,0,0
8053,0,0,16,2,142,185,77,0,0
8054,0,0,30,2,166,14,37,0,1
8055,0,0,33,1,74,44,16,0,0
8056,0,0,33,2,420,161,127,0,1
8057,0,0,28,2,249,129,143,0,1
8058,0,0,22,1,484,29,127,0,1
8059,0,0,31,2,137,38,51,0,0
8060,0,0,20,2,355,197,257,0,0
8062,0,1,34,1,479,104,232,0,1
8064,0,0,30,1,281,107,174,0,1
8065,0,0,30,1,1081,115,1169,0,0
8066,0,0,36,1,1682,52,151,0,1
8067,0,0,28,2,136,64,122,0,1
8069,0,0,30,2,1157,97,270,0,1
8070,0,0,30,2,401,240,234,0,1
8071,0,0,31,1,564,95,239,0,0
8072,0,0,29,1,252,57,164,0,0
8073,0,0,28,1,266,44,41,0,0
8074,0,0,29,2,776,104,87,0,0
8075,0,0,21,2,382,68,328,0,0
8076,0,0,23,2,475,198,334,0,0
8077,0,0,35,2,420,162,612,0,1
8078,0,0,32,2,194,81,162,0,0
8079,0,0,41,2,303,80,93,0,1
8081,0,1,25,1,303,25,71,0,1
8085,0,0,25,1,294,19,215,0,0
8086,0,0,23,2,259,69,276,0,1
8089,1,0,25,2,362,172,465,1,0
8092,0,0,27,2,197,87,99,0,0
8093,0,0,29,2,119,47,52,0,0
8094,0,0,36,1,271,95,95,0,0
8096,0,0,31,2,392,159,772,0,0
8097,0,0,27,1,237,65,6,0,1
8098,0,1,34,2,439,277,474,0,0
8099,0,0,36,2,273,131,78,0,1
8100,0,0,24,1,190,94,385,0,1
8101,0,0,22,1,272,25,75,0,0
8102,0,0,22,2,524,197,387,0,1
8103,0,0,29,1,686,124,25,0,1
8104,0,1,32,2,616,59,122,0,0
8105,0,0,30,1,718,48,98,0,1
8106,0,0,19,1,263,132,320,0,0
8107,0,0,40,2,141,59,49,0,0
8109,0,0,26,1,787,45,171,0,1
8113,0,0,22,2,316,187,485,0,0
8114,0,0,26,1,244,65,145,0,1
8115,0,0,23,2,993,299,266,0,1
8116,0,0,31,1,281,23,91,0,1
8117,1,0,31,1,480,184,305,1,0
8118,1,0,33,1,903,49,52,1,1
8122,0,0,31,1,376,122,92,0,1
8124,0,0,33,2,679,370,133,0,0
8127,0,0,28,2,420,133,95,0,0
8128,0,0,28,2,68,48,63,0,1
8129,0,0,24,2,349,151,145,0,0
8130,0,0,22,2,232,67,211,0,1
8133,0,0,22,2,272,80,175,0,0
8134,0,0,28,2,289,80,160,0,1
8135,0,0,20,2,301,128,466,0,1
8136,0,0,27,1,137,37,34,0,0
8138,0,0,23,2,290,655,331,0,1
8139,0,0,31,2,858,514,484,0,1
8140,0,0,23,2,1631,134,223,0,0
8141,0,0,30,2,1019,1064,602,0,0
8142,0,0,33,1,221,105,263,0,0
8145,0,0,23,2,271,90,147,0,1
8147,0,0,32,1,479,47,44,0,1
8149,0,0,27,1,284,44,16,0,0
8152,0,0,27,2,252,54,54,0,1
8153,0,0,31,1,522,209,301,0,1
8154,0,0,26,2,403,107,159,0,0
8156,0,0,33,2,85,38,38,0,0
8157,0,0,26,1,397,68,197,0,1
8158,0,0,24,1,815,127,193,0,0
8160,0,0,29,1,538,59,453,0,0
8162,0,1,21,2,1542,139,312,0,1
8163,0,0,32,2,132,54,48,0,0
8165,0,0,26,1,506,398,505,0,0
8168,0,0,20,1,106,20,52,0,0
8171,0,0,30,2,152,46,53,1,1
8172,0,0,27,2,248,21,38,0,1
8174,0,0,27,2,642,233,332,0,1
8175,0,0,25,1,364,98,55,0,1
8176,0,0,27,2,263,127,231,0,0
8177,0,0,34,1,906,56,144,1,1
8179,0,0,18,2,265,14,15,0,0
8180,0,0,37,2,769,148,211,0,1
8181,0,0,16,2,146,138,106,0,1
8183,0,0,24,2,758,35,176,0,1
8184,0,0,19,2,344,38,100,0,1
8185,0,0,18,2,221,68,63,0,0
8186,0,0,30,2,589,252,285,0,1
8191,1,0,40,1,187,103,87,1,1
8192,0,0,22,1,250,151,339,0,0
8193,0,0,28,2,443,23,27,0,1
8194,0,0,33,1,1643,651,836,0,0
8195,0,0,35,1,852,519,278,0,0
8196,0,0,28,2,516,124,301,0,1
8198,0,0,35,2,243,62,75,0,0
8201,0,0,30,2,570,119,561,0,1
8202,0,0,24,2,311,43,98,0,1
8203,0,0,22,2,172,61,136,0,1
8204,0,0,18,2,151,11,60,0,1
8205,0,0,24,2,381,28,44,0,0
8206,0,0,29,2,292,29,70,0,0
8207,0,0,37,1,224,82,52,0,1
8208,0,0,26,1,304,28,93,0,1
8209,0,0,31,2,217,40,85,0,0
8211,0,0,30,1,327,120,651,0,0
8218,0,0,27,2,277,66,83,0,1
8220,0,0,24,2,1006,39,261,0,1
8221,0,0,25,2,432,127,158,0,0
8222,0,0,35,1,3261,154,1200,0,1
8224,0,0,30,1,559,10,14,0,0
8226,0,0,25,1,236,585,1129,0,0
8229,0,0,34,2,835,123,74,0,0
8230,0,0,31,1,921,79,174,0,0
8231,0,0,31,1,349,28,83,0,1
8232,0,0,30,1,398,134,112,0,1
8233,0,0,25,1,134,42,29,0,1
8234,0,0,28,2,545,109,103,0,0
8235,0,0,24,2,331,78,202,0,1
8236,0,0,31,1,243,375,407,0,0
8237,0,0,29,2,806,29,165,0,0
8239,0,0,22,1,370,25,36,0,1
8241,0,0,28,1,184,14,87,0,0
8242,0,0,27,2,851,90,226,0,0
8246,0,0,25,1,253,81,264,0,0
8248,0,0,24,2,845,161,353,0,0
8249,0,0,19,1,215,29,39,0,0
8250,0,0,24,1,557,12,55,0,1
8251,0,0,36,1,629,100,193,0,0
8254,0,0,24,2,117,19,55,0,1
8257,0,0,28,1,518,30,467,0,1
8262,0,0,29,1,210,84,155,0,1
8263,0,0,34,2,275,67,89,0,1
8264,0,0,30,1,341,60,127,0,0
8267,0,0,27,2,645,224,528,0,1
8268,0,0,37,2,135,121,77,0,0
8269,0,0,28,2,372,16,71,0,1
8270,0,0,47,1,310,22,73,0,0
8271,0,0,35,2,119,139,106,0,0
8273,0,0,27,2,194,129,137,0,1
8274,0,0,33,2,115,51,292,0,1
8276,0,0,29,2,283,51,64,0,1
8278,0,0,30,1,843,59,187,0,0
8282,0,0,27,2,749,125,765,0,1
8283,0,0,32,2,179,91,57,0,0
8284,0,0,23,2,185,155,208,0,1
8285,0,0,29,1,80,49,51,0,1
8288,0,0,25,2,310,365,322,0,1
8289,0,0,40,2,375,71,80,0,1
8290,0,0,47,1,1047,31,122,0,0
8291,0,0,29,1,188,143,65,0,0
8292,0,0,25,1,2755,428,676,0,1
8294,0,0,22,2,101,98,70,0,1
8295,0,0,31,1,260,53,74,0,1
8299,0,0,24,2,192,31,139,0,0
8300,0,0,19,2,218,198,282,0,0
8301,0,0,39,1,2016,54,90,0,1
8302,0,0,26,1,305,40,63,1,0
8304,0,0,32,2,137,32,182,0,1
8305,1,0,30,2,2994,130,144,1,0
8307,0,0,24,2,631,243,709,0,1
8308,0,0,27,1,1055,182,698,0,1
8309,0,1,16,2,341,205,260,0,0
8310,0,0,22,2,189,48,69,0,1
8311,0,0,22,2,101,25,47,0,0
8312,0,0,24,1,654,22,96,0,1
8313,0,0,27,1,334,70,119,0,1
8315,0,0,26,1,251,67,51,0,0
8317,1,0,29,1,454,157,85,1,1
8318,0,0,17,2,423,63,63,0,0
8319,0,0,29,1,309,356,208,0,1
8321,0,0,23,2,247,150,68,0,1
8323,0,0,25,2,348,509,795,0,1
8325,0,0,27,2,126,42,93,0,1
8327,0,0,36,1,528,31,337,0,1
8328,0,0,28,1,179,100,45,0,1
8329,0,0,22,2,228,51,285,0,0
8330,0,0,32,2,341,70,51,0,1
8332,0,0,22,2,182,105,179,0,1
8333,0,1,26,1,392,71,107,0,0
8334,0,0,23,1,219,36,22,0,1
8335,0,1,27,1,261,186,918,0,0
8336,0,0,31,1,172,18,53,0,0
8337,0,0,22,2,329,168,261,0,1
8338,0,0,37,1,511,46,45,0,0
8341,0,0,26,1,436,146,156,0,0
8343,0,0,30,2,439,61,42,0,1
8344,0,0,25,2,138,37,92,0,1
8345,0,0,19,2,155,19,63,0,1
8346,0,0,20,1,84,40,70,0,1
8347,0,0,31,1,1321,50,51,0,0
8348,0,0,25,1,1030,62,69,0,0
8349,0,0,30,1,895,21,110,0,1
8350,0,0,24,1,718,43,73,0,1
8351,1,0,31,1,693,135,196,1,0
8352,0,0,30,2,228,190,217,0,1
8353,0,0,22,1,205,57,174,0,1
8355,0,0,25,2,229,7,47,0,0
8358,0,0,17,1,208,10,62,0,1
8360,0,0,23,1,136,22,39,0,0
8361,0,0,21,1,261,81,112,0,1
8363,0,0,28,2,230,72,264,0,0
8364,0,0,31,1,609,67,15,0,1
8366,0,0,22,1,194,85,69,0,1
8367,0,0,28,1,358,60,444,0,1
8368,0,0,32,2,166,185,317,0,0
8369,0,0,27,1,190,57,49,0,1
8372,0,0,34,2,277,58,417,0,1
8373,0,0,35,1,1072,68,129,0,0
8374,0,0,35,1,473,34,185,0,0
8375,0,0,31,2,1115,93,151,0,0
8376,0,0,23,2,289,116,65,0,1
8377,0,0,31,2,802,107,717,0,1
8378,1,1,26,1,344,33,65,1,1
8379,1,0,24,2,300,55,148,1,0
8380,0,1,33,2,790,527,977,0,1
8381,0,0,34,2,375,46,28,0,0
8382,0,0,30,2,210,16,38,0,0
8383,0,0,27,1,230,17,54,0,1
8384,0,0,32,2,511,86,109,0,0
8387,0,0,39,1,730,190,299,0,1
8389,0,0,29,2,408,29,92,0,1
